step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
379,CASH_OUT,69042.12,C386390930,51896.31,0.0,C180584877,7911917.3,7980959.42,0,0
17,PAYMENT,15337.1,C1278249495,787393.65,772056.54,M1599347538,0.0,0.0,0,0
370,CASH_IN,7442.28,C729072689,28992867.14,29000309.43,C1474235283,1947345.01,1939902.73,0,0
217,TRANSFER,1000868.26,C657784687,38893.85,0.0,C1589547066,11100591.65,12101459.91,0,0
398,CASH_OUT,135416.89,C1533147148,35214.0,0.0,C1844870771,5489568.67,5624985.56,0,0
155,CASH_OUT,71799.26,C1817188495,0.0,0.0,C1939971539,130853.44,202652.7,0,0
187,CASH_OUT,84329.87,C307240418,427143.0,342813.13,C414219779,0.0,84329.87,0,0
134,CASH_IN,241443.02,C2124716829,2358222.68,2599665.7,C1404789740,1556253.24,1314810.22,0,0
134,TRANSFER,637550.86,C1505165196,0.0,0.0,C562360384,798740.61,1436291.47,0,0
350,CASH_OUT,94820.42,C1590074292,5062.0,0.0,C1129100193,0.0,94820.42,0,0
155,CASH_IN,32514.88,C1111392451,8008989.33,8041504.21,C867957105,365215.61,332700.73,0,0
179,CASH_OUT,105264.55,C1337598262,0.0,0.0,C2093037424,281986.26,387250.81,0,0
36,CASH_IN,421566.46,C519349005,539.0,422105.46,C309078889,1237424.3,815857.84,0,0
158,CASH_OUT,134160.33,C1595346752,0.0,0.0,C270375529,219907.18,354067.51,0,0
36,CASH_OUT,101096.28,C48511865,0.0,0.0,C1073000277,374441.94,475538.22,0,0
203,PAYMENT,9675.19,C1277336129,0.0,0.0,M533296487,0.0,0.0,0,0
260,CASH_OUT,97583.15,C360834667,102809.0,5225.85,C2133088178,7372636.96,7470220.11,0,0
333,CASH_OUT,122011.94,C105522045,1020.0,0.0,C724702929,3282514.86,3404526.8,0,0
2,DEBIT,8499.58,C2045706119,10074.0,1574.42,C836514715,449166.44,411058.34,0,0
352,CASH_IN,212828.75,C1404237139,2784.0,215612.75,C1242408854,0.0,0.0,0,0
215,CASH_OUT,125121.04,C1576779362,0.0,0.0,C28881150,288758.82,413879.86,0,0
399,CASH_IN,62568.52,C1250370096,9404590.85,9467159.37,C997146902,455520.5,392951.98,0,0
179,CASH_IN,77778.18,C955891287,28975896.09,29053674.27,C979217194,955907.6,1142939.79,0,0
328,CASH_IN,244716.74,C2044836432,26574386.38,26819103.13,C2063324566,980097.39,735380.64,0,0
255,CASH_OUT,351533.14,C2012852012,0.0,0.0,C927274179,782844.0,1134377.14,0,0
321,CASH_IN,19587.97,C135955036,4409104.86,4428692.83,C1482523414,225851.18,206263.21,0,0
10,CASH_OUT,65640.64,C2040100228,0.0,0.0,C1839671644,2241129.84,2138395.34,0,0
256,CASH_OUT,112886.59,C1899400064,0.0,0.0,C248286792,486987.37,599873.96,0,0
563,CASH_OUT,169123.04,C738164346,25726.0,0.0,C1683790241,0.0,169123.04,0,0
6,CASH_OUT,117182.34,C141293835,0.0,0.0,C1394526584,501548.19,618730.52,0,0
403,CASH_OUT,259825.32,C725346880,0.0,0.0,C1633571527,507976.12,767801.44,0,0
347,CASH_IN,284810.88,C1653024078,597.0,285407.88,C721356209,5352127.9,5067317.02,0,0
236,CASH_OUT,105358.05,C943884920,0.0,0.0,C461145537,2086079.59,2191437.64,0,0
178,CASH_OUT,88851.24,C857707353,0.0,0.0,C1563604269,2412329.58,2501180.82,0,0
282,CASH_OUT,108162.85,C1855949142,21249.0,0.0,C632646357,1092835.78,1200998.62,0,0
137,CASH_OUT,4259.15,C1125724920,102532.0,98272.85,C1432077169,0.0,4259.15,0,0
214,CASH_OUT,159479.03,C770815937,311719.36,152240.33,C1474518216,5426901.49,5586380.51,0,0
347,CASH_IN,181105.45,C1826842964,5241687.5,5422792.94,C414710024,6904857.58,6723752.13,0,0
158,CASH_OUT,302288.28,C754003080,645.0,0.0,C410437994,1534800.94,1837089.22,0,0
186,CASH_IN,135198.58,C549332385,3410350.28,3545548.86,C541373010,2789799.22,2654600.64,0,0
19,CASH_OUT,94454.49,C1945847705,0.0,0.0,C1035537848,656030.88,1305491.03,0,0
130,TRANSFER,1716218.75,C679055994,0.0,0.0,C387251817,6488099.1,8204317.84,0,0
204,CASH_OUT,435776.99,C1878485347,14511.0,0.0,C595326541,3903.92,94520.64,0,0
306,DEBIT,5141.87,C19627359,202109.0,196967.13,C699173824,33800.53,38942.4,0,0
185,CASH_OUT,143927.71,C183896637,0.0,0.0,C448797974,1079745.11,1373337.09,0,0
348,CASH_OUT,228958.93,C367622711,0.0,0.0,C463702368,578442.64,807401.57,0,0
209,CASH_IN,30218.08,C904708758,2871330.02,2901548.1,C697156329,3946123.81,3915905.73,0,0
256,CASH_OUT,161365.46,C749481543,31384.0,0.0,C1388096959,599724.94,761090.41,0,0
161,CASH_OUT,4167.84,C1829332107,0.0,0.0,C71359870,1448965.81,1453133.64,0,0
229,CASH_OUT,295141.83,C1911798625,0.0,0.0,C1818896501,1643494.26,1938636.1,0,0
404,CASH_IN,249212.89,C793648073,12812.0,262024.89,C931720815,119583.39,0.0,0,0
283,CASH_OUT,2386.31,C1814696573,103446.56,101060.25,C207611232,1008679.46,1011065.77,0,0
20,CASH_OUT,334471.41,C1589449931,30259.0,0.0,C431687661,696949.64,1031421.05,0,0
36,CASH_IN,203000.8,C1775032770,6925816.46,7128817.26,C1655359478,2094233.44,1813735.62,0,0
143,CASH_IN,247934.56,C450691007,606975.5,854910.06,C2116826462,590253.65,342319.09,0,0
12,CASH_IN,295392.39,C2090406782,7413910.28,7709302.67,C1652576276,888709.88,466060.47,0,0
201,CASH_OUT,92598.12,C2089227819,0.0,0.0,C1414206737,4891275.65,4983873.77,0,0
376,PAYMENT,1748.41,C1692132376,21591.0,19842.59,M1403980045,0.0,0.0,0,0
301,CASH_IN,299281.21,C1271250434,5098.0,304379.21,C956072695,0.0,0.0,0,0
281,CASH_OUT,184485.06,C395949271,3878.0,0.0,C1817408357,296108.25,480593.3,0,0
353,PAYMENT,9980.37,C1316512049,72288.0,62307.63,M919417407,0.0,0.0,0,0
160,CASH_IN,102072.97,C634166875,2015155.98,2117228.95,C720836200,641988.3,539915.33,0,0
226,PAYMENT,22110.13,C993250513,0.0,0.0,M2036805044,0.0,0.0,0,0
8,TRANSFER,1530181.35,C1341381776,12097.0,0.0,C1481851679,0.0,1379576.69,0,0
120,CASH_IN,140953.45,C1579163883,4516298.07,4657251.52,C690195469,856393.45,715440.0,0,0
280,CASH_OUT,213256.93,C925707696,246687.0,33430.07,C1296457841,2342740.68,2555997.61,0,0
8,PAYMENT,9799.82,C2112825863,227427.61,217627.79,M372427734,0.0,0.0,0,0
373,CASH_OUT,134135.34,C203283332,8656.32,0.0,C340123117,8709872.79,8844008.13,0,0
42,CASH_IN,138211.49,C1933997781,32070.0,170281.49,C605981144,0.0,0.0,0,0
188,CASH_OUT,256530.41,C1287152324,0.0,0.0,C1935426348,356520.8,613051.21,0,0
571,CASH_IN,314434.96,C236572059,1240516.5,1554951.46,C388319905,8809453.09,8495018.14,0,0
284,CASH_IN,21847.7,C1073535059,3874893.28,3896740.98,C568035532,760075.94,738228.24,0,0
132,TRANSFER,1187814.23,C664406092,432.0,0.0,C1915229733,164311.16,1352125.39,0,0
178,PAYMENT,10541.0,C245516365,0.0,0.0,M1460997025,0.0,0.0,0,0
9,CASH_IN,70228.86,C206022640,6382276.93,6452505.79,C716083600,17275079.41,18749588.18,0,0
41,CASH_IN,94965.77,C977729475,1390829.75,1485795.52,C967785353,154143.5,59177.72,0,0
163,CASH_OUT,307281.88,C1595195661,51205.0,0.0,C766485430,1923153.53,2230435.41,0,0
230,CASH_OUT,484542.63,C596599069,856314.0,371771.37,C667346055,26262495.93,26747038.56,0,0
275,PAYMENT,2844.94,C1854484501,54938.0,52093.06,M1912652199,0.0,0.0,0,0
180,TRANSFER,571517.26,C361060508,41942.0,0.0,C1772301094,5963803.24,6535320.51,0,0
402,CASH_OUT,42328.01,C609311828,10842.0,0.0,C1877373343,2000392.27,2042720.28,0,0
354,TRANSFER,206875.33,C1012063401,0.0,0.0,C1049795740,20590830.88,20797706.21,0,0
178,CASH_OUT,161698.6,C2145182147,0.0,0.0,C836514715,12831115.83,12992814.43,0,0
312,CASH_OUT,61476.89,C1380464364,0.0,0.0,C1899325653,1002572.81,1064049.7,0,0
37,CASH_OUT,147703.06,C1031456542,4084.56,0.0,C1656726101,2092646.11,2240349.17,0,0
163,TRANSFER,178190.83,C1411388420,19265.0,0.0,C470122126,6012287.92,6190478.75,0,0
178,CASH_IN,342874.98,C1573987846,175371.0,518245.98,C2090737806,5534006.53,5191131.55,0,0
11,TRANSFER,784741.06,C219053129,0.0,0.0,C1304345230,1709243.73,2796503.41,0,0
161,CASH_OUT,397080.9,C1754019543,0.0,0.0,C926553380,2235081.7,2632162.6,0,0
235,CASH_IN,204729.45,C1236663634,277297.0,482026.45,C1194956455,212046.27,7316.82,0,0
372,TRANSFER,129014.18,C1305320379,156445.0,27430.82,C502422925,2010245.17,2139259.35,0,0
185,CASH_IN,120450.29,C2046218506,11989.0,132439.29,C345070872,5577186.92,5456736.63,0,0
136,CASH_IN,183223.29,C210708914,237184.47,420407.76,C1192284712,2654255.07,2471031.77,0,0
180,CASH_IN,414836.49,C278994705,381609.16,796445.65,C1677375515,5971583.94,5556747.46,0,0
16,CASH_IN,72171.08,C1790951580,70055.0,142226.08,C486796280,330415.12,0.0,0,0
202,CASH_OUT,97406.9,C1839496452,21292.0,0.0,C1935607545,4027849.38,4125256.28,0,0
396,CASH_OUT,51441.61,C571256688,245910.0,194468.39,C2101891775,110249.67,161691.28,0,0
38,CASH_OUT,230759.12,C251532444,69382.0,0.0,C362089456,162113.41,392872.53,0,0
210,CASH_IN,230028.42,C1116347997,1244823.59,1474852.01,C1864667577,2254469.67,2024441.25,0,0
37,TRANSFER,647583.49,C2088644407,4067.0,0.0,C1514738968,0.0,647583.49,0,0
130,CASH_IN,312594.37,C211119654,9590924.52,9903518.89,C1925322228,4830219.15,4517624.78,0,0
688,CASH_OUT,270531.85,C2034660853,21167.0,0.0,C846260566,73129.04,343660.89,0,0
346,CASH_OUT,39775.91,C2097611104,233500.0,193724.09,C1747817225,116789.17,272152.62,0,0
310,CASH_IN,51396.93,C10245646,7081792.12,7133189.04,C562220345,4811298.9,4759901.97,0,0
3,CASH_IN,28444.78,C777940932,5856134.02,5884578.8,C621014131,84595.53,0.0,0,0
376,CASH_OUT,61961.24,C37932356,59401.0,0.0,C2142575639,28904.38,90865.62,0,0
351,CASH_OUT,53670.14,C2071801541,100177.0,46506.86,C467067146,3114920.91,3168591.06,0,0
154,CASH_IN,135727.55,C1713369126,30446.0,166173.55,C597280894,924384.99,788657.44,0,0
298,CASH_OUT,150319.06,C188833743,0.0,0.0,C408634115,3002563.62,3152882.68,0,0
372,TRANSFER,183504.24,C1578602843,0.0,0.0,C1743578484,3725225.34,3908729.58,0,0
404,TRANSFER,3308753.63,C677717917,0.0,0.0,C154319946,7675697.76,10984451.39,0,0
307,CASH_OUT,103774.74,C1740439341,0.0,0.0,C51866354,152544.47,256319.21,0,0
38,CASH_OUT,263700.92,C1442908704,0.0,0.0,C399194578,3568479.9,3832180.82,0,0
206,CASH_OUT,511212.14,C955252630,0.0,0.0,C1520619561,1644576.54,2155788.68,0,0
161,CASH_OUT,259648.82,C1814926415,0.0,0.0,C830552686,866382.19,1184535.45,0,0
186,CASH_OUT,155941.79,C1761628555,101068.0,0.0,C553920581,2564048.44,2719990.23,0,0
137,CASH_IN,287250.32,C1936324770,79562.0,366812.32,C1039637819,0.0,0.0,0,0
208,CASH_OUT,91935.65,C1737068624,0.0,0.0,C949711195,288728.17,380663.82,0,0
378,CASH_OUT,393910.27,C430738217,3766.0,0.0,C592959881,1548048.11,1803030.77,0,0
399,CASH_OUT,245994.77,C955432506,41746.0,0.0,C320991755,5594097.42,5840092.2,0,0
187,CASH_IN,44464.55,C65793867,3294908.37,3339372.93,C3029667,734229.69,689765.13,0,0
379,CASH_OUT,164274.47,C894670656,59578.0,0.0,C1732514770,461341.78,625616.25,0,0
252,CASH_IN,95834.82,C696524640,19913476.92,20009311.74,C531994851,137521.74,41686.92,0,0
43,CASH_IN,39053.84,C1851862530,0.0,39053.84,C267273110,1351380.67,1312326.83,0,0
204,CASH_IN,81229.97,C237771859,10275.0,91504.97,C326307177,0.0,0.0,0,0
300,CASH_OUT,106613.11,C2094604328,11099.0,0.0,C326851679,791705.2,898318.31,0,0
165,TRANSFER,675482.39,C1047014008,0.0,0.0,C264512063,1604486.29,2279968.69,0,0
38,CASH_OUT,486464.33,C1953521189,21179.0,0.0,C1388436257,2425.23,488889.56,0,0
38,CASH_OUT,176626.2,C959708983,1731.0,0.0,C1076792770,190226.78,366852.97,0,0
228,CASH_IN,22872.62,C2133086819,21970.0,44842.62,C1021865689,0.0,0.0,0,0
184,CASH_IN,120291.63,C882031862,3721265.1,3841556.73,C1677888085,3095310.26,2975018.63,0,0
8,CASH_OUT,458687.29,C1582858775,36539.0,0.0,C64133603,6706.68,619131.66,0,0
133,CASH_IN,491516.03,C361512502,18626754.96,19118270.99,C1601116919,709466.46,217950.42,0,0
157,TRANSFER,183684.8,C1088391353,0.0,0.0,C378841819,885436.37,1069121.17,0,0
370,CASH_IN,60326.66,C1998014787,18646713.59,18707040.24,C1365830122,2064445.28,2004118.62,0,0
12,CASH_OUT,250241.58,C2022693984,117668.0,0.0,C92525321,155662.88,643446.5,0,0
13,CASH_IN,7259.36,C1754908373,20597.0,27856.36,C1485453615,72052.75,64793.39,0,0
13,CASH_OUT,193420.78,C702151962,8286.0,0.0,C1772301094,95566.74,288987.52,0,0
42,CASH_IN,73112.25,C188205279,20021906.57,20095018.83,C1078128267,528861.92,455749.66,0,0
45,CASH_OUT,79105.63,C1514222402,359908.0,280802.37,C1766231137,0.0,79105.63,0,0
326,CASH_OUT,29086.01,C1914781934,0.0,0.0,C1877779310,430987.08,460073.09,0,0
375,CASH_OUT,485154.57,C1562847143,0.0,0.0,C1987371494,2458029.24,2943183.81,0,0
77,CASH_OUT,9039246.82,C378412722,9039246.82,0.0,C802151575,464686.69,9503933.51,1,0
373,CASH_IN,222727.9,C1666611436,139823.0,362550.9,C2118884258,9015034.81,8792306.91,0,0
251,TRANSFER,569525.71,C11179414,21465.0,0.0,C1335051776,623720.04,1193245.75,0,0
350,CASH_IN,290628.97,C1446156435,1485296.69,1775925.67,C1124179736,4267066.03,3976437.06,0,0
397,CASH_OUT,139059.17,C1018485607,253.0,0.0,C1366479177,0.0,139059.17,0,0
236,CASH_OUT,316979.71,C368622958,0.0,0.0,C1481851679,11061763.37,11378743.08,0,0
177,CASH_OUT,475882.52,C8683672,0.0,0.0,C791486868,4100656.78,4576539.3,0,0
300,CASH_IN,160579.06,C1513721896,4009445.6,4170024.66,C1562137576,814146.29,653567.23,0,0
260,CASH_OUT,13313.75,C699612577,0.0,0.0,C313871490,837701.62,851015.37,0,0
14,CASH_OUT,320209.08,C1640839848,15317.67,0.0,C23426726,352472.37,672681.45,0,0
406,CASH_OUT,238656.56,C1243531867,0.0,0.0,C121844862,680388.37,919044.92,0,0
12,CASH_OUT,60893.33,C98547216,239.0,0.0,C1628486398,1169823.29,1230716.62,0,0
619,CASH_IN,158872.34,C1473040141,5630783.4,5789655.74,C567213165,5837830.95,5678958.61,0,0
131,CASH_OUT,265048.27,C82575827,106052.09,0.0,C1219235880,6940129.27,7127467.89,0,0
690,CASH_OUT,153019.86,C113338865,2896.0,0.0,C271149484,327767.45,480787.31,0,0
33,TRANSFER,447029.45,C2139161158,0.0,0.0,C925862909,504549.94,951579.39,0,0
37,CASH_OUT,26006.46,C1671165606,0.0,0.0,C605132681,15084240.98,15110247.44,0,0
95,CASH_IN,149933.83,C237727889,845707.21,995641.04,C121215038,152283.57,2349.74,0,0
253,CASH_IN,214850.52,C419937123,205117.26,419967.77,C1583623584,261065.44,46214.92,0,0
209,CASH_IN,206228.77,C1806935040,19930743.84,20136972.62,C1828047633,13370206.22,13163977.45,0,0
323,CASH_OUT,463741.59,C2128555795,0.0,0.0,C1039948957,506071.08,969812.68,0,0
11,TRANSFER,714992.63,C1612495880,40226.0,0.0,C945327594,0.0,522603.57,0,0
15,CASH_IN,105344.52,C1743671517,114095.03,219439.55,C590035788,554442.25,449097.74,0,0
403,CASH_OUT,104489.49,C1644512461,0.0,0.0,C410972619,683963.07,788452.56,0,0
137,CASH_OUT,107482.48,C1263781858,0.0,0.0,C2104652067,15720275.98,15827758.46,0,0
273,PAYMENT,7846.09,C2076724857,753658.42,745812.33,M1975998346,0.0,0.0,0,0
249,CASH_IN,193452.02,C12837471,20143.0,213595.02,C1055236203,32044.88,0.0,0,0
210,CASH_IN,115043.17,C283289837,24984699.52,25099742.69,C1975305951,346412.64,231369.47,0,0
39,CASH_IN,406655.78,C1091455474,21146.0,427801.78,C746009679,296421.06,0.0,0,0
136,PAYMENT,5242.04,C601217489,187319.0,182076.96,M293302534,0.0,0.0,0,0
18,CASH_OUT,190937.99,C2070161939,50598.0,0.0,C1840377384,704245.87,1355328.61,0,0
304,CASH_OUT,363316.35,C1337141325,0.0,0.0,C242619213,21683192.13,22046508.48,0,0
324,CASH_IN,210735.38,C351795414,3296280.07,3507015.45,C652285552,2888906.59,2678171.21,0,0
190,CASH_OUT,409759.91,C670742730,0.0,0.0,C846511826,1245268.04,1655027.94,0,0
10,CASH_OUT,53359.72,C1143337682,0.0,0.0,C2044342029,553547.77,606907.5,0,0
210,CASH_OUT,10118.65,C757156714,34456.15,24337.51,C1810856999,1431967.56,1442086.21,0,0
235,CASH_OUT,39490.26,C1483956377,0.0,0.0,C1973032153,3201666.35,3241156.62,0,0
155,CASH_IN,94676.66,C263453591,1761614.33,1856290.99,C66207511,861957.77,767281.11,0,0
207,CASH_OUT,113196.16,C828635865,0.0,0.0,C1451093652,5317410.12,5430606.28,0,0
346,CASH_IN,109417.18,C41158496,5618194.32,5727611.5,C450403816,9355724.29,9246307.11,0,0
11,CASH_IN,123380.13,C1800745529,1426479.05,1549859.18,C588779235,657758.25,615919.51,0,0
41,CASH_OUT,201455.82,C1340695506,5068.0,0.0,C1409959,526282.1,812163.27,0,0
133,CASH_OUT,396354.72,C2022667746,0.0,0.0,C304864645,1012200.54,1408555.26,0,0
140,CASH_OUT,35327.89,C548752995,102082.0,66754.11,C1984912341,643959.3,679287.19,0,0
350,CASH_OUT,247253.17,C2046515046,0.0,0.0,C1926657980,572328.52,819581.69,0,0
250,CASH_IN,225873.59,C1194786243,54611.0,280484.59,C1976182150,352898.32,127024.73,0,0
347,CASH_OUT,161770.08,C427015928,370.0,0.0,C331768453,5547486.03,5709256.11,0,0
16,CASH_OUT,70276.74,C972107109,0.0,0.0,C345891541,5311169.97,5768811.84,0,0
251,TRANSFER,489365.85,C2097972634,182545.39,0.0,C401825929,7546861.2,8158962.79,0,0
234,CASH_OUT,16317.92,C1544068312,0.0,0.0,C473607124,1374178.4,1390496.31,0,0
153,TRANSFER,613141.66,C638721435,0.0,0.0,C1045414794,3495421.47,4108563.12,0,0
254,PAYMENT,8555.43,C1254986062,201874.07,193318.64,M890295196,0.0,0.0,0,0
550,CASH_IN,384133.35,C248740835,4157793.72,4541927.07,C845050993,763565.09,379431.75,0,0
251,PAYMENT,2047.52,C580465741,0.0,0.0,M577367868,0.0,0.0,0,0
187,CASH_OUT,106740.62,C842274540,25809.0,0.0,C1123060701,462332.68,569073.31,0,0
185,CASH_OUT,211219.32,C783203323,0.0,0.0,C308220962,4683861.83,4895081.16,0,0
130,PAYMENT,30641.92,C1806924442,9792.7,0.0,M162045270,0.0,0.0,0,0
187,CASH_OUT,179377.14,C415976981,111491.15,0.0,C2065423383,0.0,136791.56,0,0
522,CASH_IN,96005.14,C216678269,78773.0,174778.14,C299514580,4218356.23,4122351.09,0,0
44,TRANSFER,17421.47,C1808047678,0.0,0.0,C1195589213,3939437.45,3956858.91,0,0
404,CASH_OUT,179599.98,C802021553,0.0,0.0,C308220962,10482999.16,10662599.15,0,0
17,PAYMENT,2175.5,C1460294684,0.0,0.0,M1130633980,0.0,0.0,0,0
164,CASH_OUT,95080.21,C1712576417,785.0,0.0,C571026687,74309.51,169389.72,0,0
326,CASH_IN,110879.1,C931753295,2410629.54,2521508.64,C806590394,240692.59,129813.49,0,0
281,PAYMENT,27984.93,C788817516,163503.85,135518.92,M1199425540,0.0,0.0,0,0
332,CASH_OUT,138273.82,C358923815,0.0,0.0,C766681183,50186940.83,50325214.65,0,0
205,PAYMENT,10192.7,C493633322,574.55,0.0,M1818385610,0.0,0.0,0,0
44,CASH_OUT,267598.6,C586215205,0.0,0.0,C644345897,7436067.83,7703666.43,0,0
37,TRANSFER,1544309.53,C911645566,0.0,0.0,C2093967426,2231709.44,3776018.97,0,0
182,CASH_IN,54384.95,C1037801466,549.0,54933.95,C1742374536,12221.49,0.0,0,0
349,CASH_OUT,52888.36,C1643341497,15548.0,0.0,C1210547818,3702677.99,3755566.36,0,0
184,CASH_OUT,342771.14,C879124877,21424.0,0.0,C307821944,100109.03,442880.18,0,0
260,CASH_IN,19140.02,C823225195,223236.43,242376.45,C2142717530,2343040.23,2323900.21,0,0
13,CASH_OUT,213490.89,C1806045085,20949.0,0.0,C350073748,0.0,0.0,0,0
306,CASH_IN,40023.79,C1643149305,13916385.69,13956409.49,C1467991568,165667.61,125643.82,0,0
261,TRANSFER,235101.86,C22295004,0.0,0.0,C1312657483,4784527.39,5019629.24,0,0
138,CASH_IN,386311.87,C929677967,7649068.44,8035380.32,C814473635,3551248.64,3216642.92,0,0
323,CASH_OUT,290294.49,C1221066091,0.0,0.0,C184389998,1111107.55,1401402.04,0,0
228,CASH_OUT,10481.25,C1685047688,567.0,0.0,C1484184863,975079.16,985560.41,0,0
41,CASH_IN,183043.32,C147499628,9325.0,192368.32,C1667005815,13064977.65,12881934.33,0,0
183,CASH_OUT,449336.68,C590456556,10291.0,0.0,C2116650207,335859.86,785196.54,0,0
201,CASH_IN,30141.07,C1314659462,6714678.2,6744819.27,C4020115,3021304.51,2991163.44,0,0
307,CASH_OUT,35802.68,C455151563,11626.0,0.0,C218558993,2766631.85,2802434.53,0,0
349,TRANSFER,143064.73,C1122144626,22673.0,0.0,C399465917,8651396.72,8794461.45,0,0
307,CASH_OUT,450092.41,C764514870,0.0,0.0,C1676915935,4319953.49,4770045.9,0,0
260,CASH_OUT,35679.48,C1882863616,0.0,0.0,C98079296,1097789.01,1133468.49,0,0
325,TRANSFER,308037.87,C1826952699,0.0,0.0,C340908219,1214671.76,1522709.63,0,0
14,CASH_OUT,2927005.15,C2010427735,2927005.15,0.0,C1887744176,0.0,2994420.07,1,0
17,CASH_IN,12472.58,C1665536498,968159.03,980631.62,C100359329,298832.41,276466.16,0,0
399,CASH_OUT,69273.61,C1191351215,50131.0,0.0,C202100849,20407836.28,20477109.89,0,0
37,PAYMENT,18104.14,C875930026,231482.0,213377.86,M432025439,0.0,0.0,0,0
212,TRANSFER,578037.27,C580040632,0.0,0.0,C1966002811,3880696.36,4271125.97,0,0
11,CASH_IN,264533.98,C469639211,20120.0,284653.98,C378841819,274892.8,0.0,0,0
261,CASH_OUT,189298.71,C2025720885,30336.0,0.0,C1349687631,3103857.95,3293156.66,0,0
203,CASH_IN,119839.89,C889607511,1206262.57,1326102.46,C1828047633,13490046.11,13370206.22,0,0
136,CASH_OUT,26249.62,C1304807429,61497.42,35247.79,C1340510647,2138998.53,2165248.16,0,0
476,TRANSFER,50811.58,C217485718,21397.0,0.0,C699173824,38942.4,89753.98,0,0
33,TRANSFER,256395.78,C47755058,0.0,0.0,C1038753033,317866.68,574262.46,0,0
351,CASH_OUT,120574.81,C1501252266,79111.0,0.0,C1550145735,374061.47,494636.28,0,0
654,CASH_OUT,48712.12,C356205172,48712.12,0.0,C1034144865,258570.9,307283.02,1,0
133,CASH_IN,220576.68,C955171850,1316680.67,1537257.34,C553804968,2449779.18,2229202.5,0,0
226,CASH_IN,169917.21,C84296782,21473.0,191390.21,C760648951,0.0,0.0,0,0
690,CASH_IN,67714.41,C1138112739,134391.15,202105.55,C1017401472,312143.09,244428.68,0,0
18,CASH_OUT,202023.62,C1763275224,0.0,0.0,C2000713595,444371.91,682646.83,0,0
17,CASH_OUT,228156.0,C1506824478,11096.0,0.0,C19320432,289466.48,970355.92,0,0
131,CASH_OUT,202644.29,C2049020847,31836.0,0.0,C1065349988,5698754.64,5901398.93,0,0
139,CASH_OUT,294110.07,C1191653645,0.0,0.0,C1786011910,3949983.18,4244093.25,0,0
333,CASH_IN,20843.63,C67481812,25555249.25,25576092.88,C1700121209,22196953.18,22176109.55,0,0
530,CASH_OUT,219408.97,C1831050355,0.0,0.0,C1367621087,225720.07,445129.04,0,0
259,CASH_OUT,332202.6,C1882871759,0.0,0.0,C1483261155,629639.63,961842.23,0,0
185,CASH_OUT,173945.33,C162156681,0.0,0.0,C1469656123,230824.65,404769.98,0,0
306,CASH_IN,212531.41,C988846996,389194.13,601725.54,C270577353,10920463.99,10707932.58,0,0
549,PAYMENT,11551.82,C1668517815,218787.5,207235.67,M1068450370,0.0,0.0,0,0
380,CASH_IN,34028.94,C1054297236,5010.0,39038.94,C10567259,330590.41,296561.47,0,0
186,CASH_OUT,170865.87,C1708158376,10455.0,0.0,C1201001488,0.0,170865.87,0,0
590,CASH_OUT,62769.43,C1555480320,105.0,0.0,C1931345721,2040096.92,2102866.35,0,0
256,CASH_IN,84885.0,C1279412418,397630.22,482515.22,C2020337583,3695006.62,3610121.62,0,0
39,CASH_IN,22111.92,C1476520771,5320199.86,5342311.77,C347056727,1405619.37,1383507.45,0,0
210,CASH_OUT,97473.49,C2130254673,0.0,0.0,C1765590670,1027074.52,1124548.0,0,0
183,CASH_OUT,33886.31,C177424576,0.0,0.0,C457987066,2458851.44,2492737.75,0,0
153,CASH_OUT,270841.17,C1069443788,6840.55,0.0,C51972262,1791652.51,1807021.9,0,0
139,CASH_IN,69210.98,C232295525,19550.45,88761.43,C723898004,589023.84,519812.86,0,0
153,TRANSFER,3384439.51,C1072423828,21516.0,0.0,C664770316,279450.83,3663890.34,0,0
306,CASH_OUT,227064.89,C1057501143,0.0,0.0,C798055687,4638692.66,4865757.55,0,0
310,PAYMENT,9658.73,C1335041874,0.0,0.0,M1726921706,0.0,0.0,0,0
403,CASH_IN,373514.85,C523546485,10064112.79,10437627.64,C2126609733,4284932.04,3911417.19,0,0
168,CASH_OUT,471739.6,C887633247,25896.84,0.0,C1560573396,7483243.83,7954983.44,0,0
10,PAYMENT,17954.62,C1510984733,305651.91,287697.29,M715798250,0.0,0.0,0,0
37,CASH_OUT,189107.8,C1190497101,0.0,0.0,C1807010830,6286980.19,6476087.99,0,0
